Longitude,Latitude,Timestamp,Vehicle Type,Distance,Toll
73.080601,19.27889,2025-01-02 00:54:39,Multi-Axle Trucks and Machinery Vehicles,30.986555419826583,712.69
73.080611,19.2789,2025-01-02 00:54:42,Multi-Axle Trucks and Machinery Vehicles,30.988081941845724,712.73
73.08062100000001,19.27891,2025-01-02 00:54:45,Buses,30.989608463822023,309.9
73.08063100000001,19.27892,2025-01-02 00:54:48,Cars and Jeeps,30.991134985755473,105.37
73.080641,19.27893,2025-01-02 00:54:51,Three-Axle Trucks,30.992661507645032,536.17
73.080651,19.27894,2025-01-02 00:54:54,Cars and Jeeps,30.994188029491735,105.38
73.080661,19.27895,2025-01-02 00:54:57,Three-Axle Trucks,30.995714551295617,536.23
73.08067100000001,19.27896,2025-01-02 00:55:00,Multi-Axle Trucks and Machinery Vehicles,30.997241073056994,712.94
73.08068100000001,19.27897,2025-01-02 00:55:03,Two-Axle Trucks,30.998767594774474,226.29
73.080691,19.27898,2025-01-02 00:55:06,Buses,31.000294116447705,310.0
73.080701,19.27899,2025-01-02 00:55:09,Minibuses and Tempos,31.001820638079856,164.31
73.08071100000001,19.279,2025-01-02 00:55:12,Minibuses and Tempos,31.003347159667747,164.32
73.08072100000001,19.27901,2025-01-02 00:55:15,Buses,31.00487368121316,310.05
73.080731,19.27902,2025-01-02 00:55:18,Buses,31.006400202713962,310.06
73.080741,19.27903,2025-01-02 00:55:21,Cars and Jeeps,31.007926724173345,105.43
73.080751,19.27904,2025-01-02 00:55:24,Cars and Jeeps,31.009453245589174,105.43
73.08076100000001,19.27905,2025-01-02 00:55:27,Multi-Axle Trucks and Machinery Vehicles,31.01097976696216,713.25
73.08077100000001,19.27906,2025-01-02 00:55:30,Buses,31.01250628829195,310.13
73.080781,19.27907,2025-01-02 00:55:33,Cars and Jeeps,31.014032809577504,105.45
73.080791,19.27908,2025-01-02 00:55:36,Multi-Axle Trucks and Machinery Vehicles,31.01555933082197,713.36
73.08080100000001,19.27909,2025-01-02 00:55:39,Cars and Jeeps,31.017085852021832,105.46
73.08081100000001,19.2791,2025-01-02 00:55:42,Three-Axle Trucks,31.01861237317884,536.62
73.080821,19.27911,2025-01-02 00:55:45,Cars and Jeeps,31.020138894292316,105.47
73.080831,19.27912,2025-01-02 00:55:48,Cars and Jeeps,31.02166541536366,105.47
73.080841,19.27913,2025-01-02 00:55:51,Two-Axle Trucks,31.02319193639145,226.47
73.08085100000001,19.27914,2025-01-02 00:55:54,Cars and Jeeps,31.024718457376046,105.48
73.08086100000001,19.27915,2025-01-02 00:55:57,Three-Axle Trucks,31.02624497831746,536.75
73.080871,19.27916,2025-01-02 00:56:00,Minibuses and Tempos,31.027771499216037,164.45
73.080881,19.27917,2025-01-02 00:56:03,Multi-Axle Trucks and Machinery Vehicles,31.02929802007105,713.67
73.08089100000001,19.27918,2025-01-02 00:56:06,Three-Axle Trucks,31.030824540883938,536.83
73.08090100000001,19.27919,2025-01-02 00:56:09,Three-Axle Trucks,31.032351061652577,536.86
73.080911,19.2792,2025-01-02 00:56:12,Minibuses and Tempos,31.033877582378373,164.48
73.080921,19.27921,2025-01-02 00:56:15,Buses,31.035404103061328,310.35
73.080931,19.27922,2025-01-02 00:56:18,Multi-Axle Trucks and Machinery Vehicles,31.036930623701807,713.85
73.08094100000001,19.27923,2025-01-02 00:56:21,Two-Axle Trucks,31.03845714429837,226.58
73.08095100000001,19.27924,2025-01-02 00:56:24,Two-Axle Trucks,31.039983664852816,226.59
73.080961,19.27925,2025-01-02 00:56:27,Multi-Axle Trucks and Machinery Vehicles,31.041510185361943,713.95
73.080971,19.27926,2025-01-02 00:56:30,Multi-Axle Trucks and Machinery Vehicles,31.043036705829653,713.99
73.08098100000001,19.27927,2025-01-02 00:56:33,Minibuses and Tempos,31.04456322625416,164.54
73.08099100000001,19.27928,2025-01-02 00:56:36,Cars and Jeeps,31.04608974663584,105.56
73.081001,19.27929,2025-01-02 00:56:39,Three-Axle Trucks,31.047616266972206,537.12
73.081011,19.2793,2025-01-02 00:56:42,Multi-Axle Trucks and Machinery Vehicles,31.049142787268202,714.13
73.081021,19.27931,2025-01-02 00:56:45,Cars and Jeeps,31.050669307520295,105.57
73.08103100000001,19.27932,2025-01-02 00:56:48,Cars and Jeeps,31.052195827728852,105.58
73.08104100000001,19.27933,2025-01-02 00:56:51,Two-Axle Trucks,31.05372234789528,226.69
73.081051,19.27934,2025-01-02 00:56:54,Buses,31.055248868016736,310.55
73.081061,19.27935,2025-01-02 00:56:57,Two-Axle Trucks,31.056775388096433,226.71
73.08107100000001,19.27936,2025-01-02 00:57:00,Three-Axle Trucks,31.058301908133277,537.31
73.08108100000001,19.27937,2025-01-02 00:57:03,Minibuses and Tempos,31.059828428125527,164.62
73.081091,19.27938,2025-01-02 00:57:06,Two-Axle Trucks,31.06135494807528,226.75
73.081101,19.27939,2025-01-02 00:57:09,Multi-Axle Trucks and Machinery Vehicles,31.062881467982216,714.45
73.081111,19.2794,2025-01-02 00:57:12,Minibuses and Tempos,31.064407987846646,164.64
73.08112100000001,19.27941,2025-01-02 00:57:15,Multi-Axle Trucks and Machinery Vehicles,31.06593450766718,714.52
73.08113100000001,19.27942,2025-01-02 00:57:18,Minibuses and Tempos,31.067461027444896,164.66
73.081141,19.27943,2025-01-02 00:57:21,Buses,31.06898754717905,310.69
73.081151,19.27944,2025-01-02 00:57:24,Three-Axle Trucks,31.070514066871077,537.52
73.08116100000001,19.27945,2025-01-02 00:57:27,Buses,31.07204058651921,310.72
73.08117100000001,19.27946,2025-01-02 00:57:30,Minibuses and Tempos,31.073567106125566,164.69
73.081181,19.27947,2025-01-02 00:57:33,Two-Axle Trucks,31.075093625685913,226.85
73.081191,19.27948,2025-01-02 00:57:36,Cars and Jeeps,31.07662014520518,105.66
73.08120100000001,19.27949,2025-01-02 00:57:39,Multi-Axle Trucks and Machinery Vehicles,31.078146664681615,714.8
73.08121100000001,19.2795,2025-01-02 00:57:42,Cars and Jeeps,31.079673184114853,105.67
73.08122100000001,19.27951,2025-01-02 00:57:45,Multi-Axle Trucks and Machinery Vehicles,31.08119970350456,714.87
73.081231,19.27952,2025-01-02 00:57:48,Cars and Jeeps,31.08272622285001,105.68
73.081241,19.27953,2025-01-02 00:57:51,Minibuses and Tempos,31.084252742154035,164.75
73.08125100000001,19.27954,2025-01-02 00:57:54,Three-Axle Trucks,31.08577926141417,537.78
73.08126100000001,19.27955,2025-01-02 00:57:57,Buses,31.08730578063182,310.87
73.081271,19.27956,2025-01-02 00:58:00,Cars and Jeeps,31.08883229980592,105.7
73.081281,19.27957,2025-01-02 00:58:03,Cars and Jeeps,31.09035881893648,105.71
73.08129100000001,19.27958,2025-01-02 00:58:06,Cars and Jeeps,31.091885338024912,105.71
73.08130100000001,19.27959,2025-01-02 00:58:09,Buses,31.0934118570698,310.93
73.081311,19.2796,2025-01-02 00:58:12,Minibuses and Tempos,31.094938376070445,164.8
73.081321,19.27961,2025-01-02 00:58:15,Three-Axle Trucks,31.096464895030024,537.97
73.081331,19.27962,2025-01-02 00:58:18,Multi-Axle Trucks and Machinery Vehicles,31.09799141394499,715.25
73.08134100000001,19.27963,2025-01-02 00:58:21,Two-Axle Trucks,31.099517932817843,227.03
73.08135100000001,19.27964,2025-01-02 00:58:24,Cars and Jeeps,31.101044451647848,105.74
73.081361,19.27965,2025-01-02 00:58:27,Two-Axle Trucks,31.10257097043254,227.05
73.081371,19.27966,2025-01-02 00:58:30,Multi-Axle Trucks and Machinery Vehicles,31.104097489175818,715.39
73.08138100000001,19.27967,2025-01-02 00:58:33,Buses,31.10562400787556,311.06
73.08139100000001,19.27968,2025-01-02 00:58:36,Cars and Jeeps,31.107150526533864,105.76
73.081401,19.27969,2025-01-02 00:58:39,Buses,31.108677045145818,311.09
73.081411,19.2797,2025-01-02 00:58:42,Three-Axle Trucks,31.110203563716333,538.21
73.081421,19.27971,2025-01-02 00:58:45,Minibuses and Tempos,31.11173008224438,164.89
73.08143100000001,19.27972,2025-01-02 00:58:48,Buses,31.113256600729585,311.13
73.08144100000001,19.27973,2025-01-02 00:58:51,Minibuses and Tempos,31.114783119170898,164.91
73.081451,19.27974,2025-01-02 00:58:54,Cars and Jeeps,31.11630963756797,105.8
73.081461,19.27975,2025-01-02 00:58:57,Two-Axle Trucks,31.117836155923257,227.16
73.08147100000001,19.27976,2025-01-02 00:59:00,Buses,31.119362674235013,311.19
73.08148100000001,19.27977,2025-01-02 00:59:03,Multi-Axle Trucks and Machinery Vehicles,31.12088919250463,715.78
73.081491,19.27978,2025-01-02 00:59:06,Cars and Jeeps,31.122415710729303,105.82
73.081501,19.27979,2025-01-02 00:59:09,Three-Axle Trucks,31.123942228912192,538.44
73.081511,19.2798,2025-01-02 00:59:12,Buses,31.125468747051908,311.25
73.08152100000001,19.27981,2025-01-02 00:59:15,Multi-Axle Trucks and Machinery Vehicles,31.126995265148775,715.92
73.08153100000001,19.27982,2025-01-02 00:59:18,Cars and Jeeps,31.128521783202466,105.84
73.081541,19.27983,2025-01-02 00:59:21,Three-Axle Trucks,31.13004830121084,538.55
73.081551,19.27984,2025-01-02 00:59:24,Two-Axle Trucks,31.131574819178514,227.26
73.08156100000001,19.27985,2025-01-02 00:59:27,Multi-Axle Trucks and Machinery Vehicles,31.133101337103344,716.06
73.08157100000001,19.27986,2025-01-02 00:59:30,Multi-Axle Trucks and Machinery Vehicles,31.13462785498393,716.1
73.081581,19.27987,2025-01-02 00:59:33,Buses,31.13615437282097,311.36
73.081591,19.27988,2025-01-02 00:59:36,Three-Axle Trucks,31.137680890616245,538.68
73.081601,19.27989,2025-01-02 00:59:39,Two-Axle Trucks,31.139207408367632,227.32
73.08161100000001,19.2799,2025-01-02 00:59:42,Three-Axle Trucks,31.140733926076518,538.73
73.08162100000001,19.27991,2025-01-02 00:59:45,Three-Axle Trucks,31.142260443741527,538.76
73.081631,19.27992,2025-01-02 00:59:48,Two-Axle Trucks,31.14378696136371,227.35
73.081641,19.27993,2025-01-02 00:59:51,Two-Axle Trucks,31.145313478942693,227.36
73.08165100000001,19.27994,2025-01-02 00:59:54,Two-Axle Trucks,31.1468399964785,227.37
73.08166100000001,19.27995,2025-01-02 00:59:57,Two-Axle Trucks,31.148366513971816,227.38
73.081671,19.27996,2025-01-02 01:00:00,Buses,31.149893031420905,311.5
73.081681,19.27997,2025-01-02 01:00:03,Two-Axle Trucks,31.151419548828212,227.41
73.081691,19.27998,2025-01-02 01:00:06,Cars and Jeeps,31.152946066190914,105.92
73.08170100000001,19.27999,2025-01-02 01:00:09,Cars and Jeeps,31.1544725835122,105.93
73.08171100000001,19.28,2025-01-02 01:00:12,Three-Axle Trucks,31.15599910078995,539.0
73.081721,19.28001,2025-01-02 01:00:15,Buses,31.157525618023456,311.58
73.081731,19.28002,2025-01-02 01:00:18,Minibuses and Tempos,31.159052135213763,165.14
73.08174100000001,19.28003,2025-01-02 01:00:21,Minibuses and Tempos,31.160578652362666,165.15
73.08175100000001,19.28004,2025-01-02 01:00:24,Cars and Jeeps,31.162105169467672,105.95
73.081761,19.28005,2025-01-02 01:00:27,Minibuses and Tempos,31.163631686528785,165.17
73.081771,19.28006,2025-01-02 01:00:30,Cars and Jeeps,31.16515820354778,105.96
73.081781,19.28007,2025-01-02 01:00:33,Three-Axle Trucks,31.166684720523936,539.18
73.08179100000001,19.28008,2025-01-02 01:00:36,Cars and Jeeps,31.16821123745656,105.97
73.08180100000001,19.28009,2025-01-02 01:00:39,Two-Axle Trucks,31.169737754345643,227.54
73.081811,19.2801,2025-01-02 01:00:42,Multi-Axle Trucks and Machinery Vehicles,31.17126427119119,716.94
73.081821,19.28011,2025-01-02 01:00:45,Two-Axle Trucks,31.172790787994963,227.56
73.08183100000001,19.28012,2025-01-02 01:00:48,Buses,31.174317304754496,311.74
73.08184100000001,19.28013,2025-01-02 01:00:51,Cars and Jeeps,31.17584382147084,106.0
73.081851,19.28014,2025-01-02 01:00:54,Buses,31.177370338145057,311.77
73.081861,19.28015,2025-01-02 01:00:57,Buses,31.178896854774674,311.79
73.081871,19.28016,2025-01-02 01:01:00,Buses,31.180423371363233,311.8
73.08188100000001,19.28017,2025-01-02 01:01:03,Multi-Axle Trucks and Machinery Vehicles,31.181949887907553,717.18
73.08189100000001,19.28018,2025-01-02 01:01:06,Buses,31.183476404409042,311.83
73.081901,19.28019,2025-01-02 01:01:09,Two-Axle Trucks,31.18500292086664,227.65
73.081911,19.2802,2025-01-02 01:01:12,Cars and Jeeps,31.18652943728246,106.03
73.08192100000001,19.28021,2025-01-02 01:01:15,Multi-Axle Trucks and Machinery Vehicles,31.188055953654388,717.33
73.08193100000001,19.28022,2025-01-02 01:01:18,Cars and Jeeps,31.1895824699842,106.04
73.081941,19.28023,2025-01-02 01:01:21,Three-Axle Trucks,31.1911089862687,539.61
73.081951,19.28024,2025-01-02 01:01:24,Two-Axle Trucks,31.1926355025125,227.71
73.081961,19.28025,2025-01-02 01:01:27,Minibuses and Tempos,31.194162018710994,165.33
73.08197100000001,19.28026,2025-01-02 01:01:30,Two-Axle Trucks,31.19568853486807,227.73
73.08198100000001,19.28027,2025-01-02 01:01:33,Three-Axle Trucks,31.197215050981974,539.71
73.081991,19.28028,2025-01-02 01:01:36,Three-Axle Trucks,31.19874156705092,539.74
73.082001,19.28029,2025-01-02 01:01:39,Minibuses and Tempos,31.200268083078438,165.36
73.08201100000001,19.2803,2025-01-02 01:01:42,Three-Axle Trucks,31.20179459906314,539.79
73.08202100000001,19.28031,2025-01-02 01:01:45,Multi-Axle Trucks and Machinery Vehicles,31.203321115003593,717.68
73.082031,19.28032,2025-01-02 01:01:48,Two-Axle Trucks,31.204847630900865,227.8
73.082041,19.28033,2025-01-02 01:01:51,Three-Axle Trucks,31.206374146755664,539.87
73.082051,19.28034,2025-01-02 01:01:54,Cars and Jeeps,31.207900662567628,106.11
73.08206100000001,19.28035,2025-01-02 01:01:57,Two-Axle Trucks,31.209427178336064,227.83
73.08207100000001,19.28036,2025-01-02 01:02:00,Three-Axle Trucks,31.21095369406167,539.95
73.082081,19.28037,2025-01-02 01:02:03,Two-Axle Trucks,31.21248020974409,227.85
73.082091,19.28038,2025-01-02 01:02:06,Buses,31.21400672538298,312.14
73.08210100000001,19.28039,2025-01-02 01:02:09,Cars and Jeeps,31.215533240979035,106.13
73.08211100000001,19.2804,2025-01-02 01:02:12,Buses,31.217059756532265,312.17
73.082121,19.28041,2025-01-02 01:02:15,Multi-Axle Trucks and Machinery Vehicles,31.21858627204125,718.03
73.082131,19.28042,2025-01-02 01:02:18,Multi-Axle Trucks and Machinery Vehicles,31.2201127875074,718.06
73.08214100000001,19.28043,2025-01-02 01:02:21,Minibuses and Tempos,31.221639302931443,165.47
73.08215100000001,19.28044,2025-01-02 01:02:24,Buses,31.223165818312648,312.23
73.08216100000001,19.28045,2025-01-02 01:02:27,Multi-Axle Trucks and Machinery Vehicles,31.22469233364891,718.17
73.082171,19.28046,2025-01-02 01:02:30,Buses,31.226218848943752,312.26
73.082181,19.28047,2025-01-02 01:02:33,Cars and Jeeps,31.22774536419506,106.17
73.08219100000001,19.28048,2025-01-02 01:02:36,Minibuses and Tempos,31.229271879403193,165.52
73.08220100000001,19.28049,2025-01-02 01:02:39,Cars and Jeeps,31.23079839456814,106.18
73.082211,19.2805,2025-01-02 01:02:42,Cars and Jeeps,31.232324909689904,106.19
73.082221,19.28051,2025-01-02 01:02:45,Three-Axle Trucks,31.233851424767785,540.35
73.08223100000001,19.28052,2025-01-02 01:02:48,Buses,31.2353779398039,312.35
73.08224100000001,19.28053,2025-01-02 01:02:51,Three-Axle Trucks,31.23690445479647,540.4
73.08225100000001,19.28054,2025-01-02 01:02:54,Multi-Axle Trucks and Machinery Vehicles,31.238430969745515,718.48
73.082261,19.28055,2025-01-02 01:02:57,Multi-Axle Trucks and Machinery Vehicles,31.239957484651377,718.52
73.082271,19.28056,2025-01-02 01:03:00,Multi-Axle Trucks and Machinery Vehicles,31.24148399951547,718.55
73.08228100000001,19.28057,2025-01-02 01:03:03,Cars and Jeeps,31.243010514335687,106.23
73.08229100000001,19.28058,2025-01-02 01:03:06,Minibuses and Tempos,31.24453702911201,165.6
73.082301,19.28059,2025-01-02 01:03:09,Minibuses and Tempos,31.246063543845853,165.6
73.082311,19.2806,2025-01-02 01:03:12,Buses,31.247590058536872,312.48
73.08232100000001,19.28061,2025-01-02 01:03:15,Two-Axle Trucks,31.249116573184015,228.12
73.08233100000001,19.28062,2025-01-02 01:03:18,Multi-Axle Trucks and Machinery Vehicles,31.250643087788315,718.76
73.082341,19.28063,2025-01-02 01:03:21,Three-Axle Trucks,31.252169602349802,540.66
73.082351,19.28064,2025-01-02 01:03:24,Three-Axle Trucks,31.253696116867758,540.69
73.082361,19.28065,2025-01-02 01:03:27,Minibuses and Tempos,31.255222631342875,165.65
73.08237100000001,19.28066,2025-01-02 01:03:30,Minibuses and Tempos,31.256749145775878,165.66
73.08238100000001,19.28067,2025-01-02 01:03:33,Minibuses and Tempos,31.258275660164273,165.67
73.082391,19.28068,2025-01-02 01:03:36,Multi-Axle Trucks and Machinery Vehicles,31.259802174509154,718.98
73.082401,19.28069,2025-01-02 01:03:39,Three-Axle Trucks,31.261328688812263,540.82
73.08241100000001,19.2807,2025-01-02 01:03:42,Buses,31.262855203071844,312.63
73.08242100000001,19.28071,2025-01-02 01:03:45,Three-Axle Trucks,31.264381717288952,540.87
73.082431,19.28072,2025-01-02 01:03:48,Multi-Axle Trucks and Machinery Vehicles,31.265908231461466,719.12
73.082441,19.28073,2025-01-02 01:03:51,Two-Axle Trucks,31.267434745591846,228.25
73.082451,19.28074,2025-01-02 01:03:54,Buses,31.268961259679426,312.69
73.08246100000001,19.28075,2025-01-02 01:03:57,Minibuses and Tempos,31.270487773723104,165.73
73.08247100000001,19.28076,2025-01-02 01:04:00,Minibuses and Tempos,31.272014287724673,165.74
73.082481,19.28077,2025-01-02 01:04:03,Two-Axle Trucks,31.273540801681644,228.3
73.082491,19.28078,2025-01-02 01:04:06,Minibuses and Tempos,31.275067315596498,165.76
73.08250100000001,19.28079,2025-01-02 01:04:09,Cars and Jeeps,31.276593829468528,106.34
73.08251100000001,19.2808,2025-01-02 01:04:12,Three-Axle Trucks,31.278120343297378,541.11
73.082521,19.28081,2025-01-02 01:04:15,Cars and Jeeps,31.27964685708127,106.35
73.082531,19.28082,2025-01-02 01:04:18,Cars and Jeeps,31.281173370823417,106.36
73.082541,19.28083,2025-01-02 01:04:21,Cars and Jeeps,31.282699884523787,106.36
73.08255100000001,19.28084,2025-01-02 01:04:24,Three-Axle Trucks,31.28422639817993,541.22
73.08256100000001,19.28085,2025-01-02 01:04:27,Three-Axle Trucks,31.28575291179288,541.24
73.082571,19.28086,2025-01-02 01:04:30,Three-Axle Trucks,31.287279425361962,541.27
73.082581,19.28087,2025-01-02 01:04:33,Two-Axle Trucks,31.288805938888206,228.41
73.08259100000001,19.28088,2025-01-02 01:04:36,Cars and Jeeps,31.290332452372347,106.39
73.08260100000001,19.28089,2025-01-02 01:04:39,Multi-Axle Trucks and Machinery Vehicles,31.29185896581365,719.71
73.082611,19.2809,2025-01-02 01:04:42,Three-Axle Trucks,31.29338547921037,541.38
73.082621,19.28091,2025-01-02 01:04:45,Buses,31.29491199256461,312.95
73.082631,19.28092,2025-01-02 01:04:48,Two-Axle Trucks,31.296438505875326,228.46
73.08264100000001,19.28093,2025-01-02 01:04:51,Buses,31.29796501914392,312.98
73.08265100000001,19.28094,2025-01-02 01:04:54,Multi-Axle Trucks and Machinery Vehicles,31.299491532369352,719.89
73.082661,19.28095,2025-01-02 01:04:57,Multi-Axle Trucks and Machinery Vehicles,31.30101804555053,719.92
73.082671,19.28096,2025-01-02 01:05:00,Cars and Jeeps,31.302544558689245,106.43
73.08268100000001,19.28097,2025-01-02 01:05:03,Two-Axle Trucks,31.304071071784428,228.52
73.08269100000001,19.28098,2025-01-02 01:05:06,Multi-Axle Trucks and Machinery Vehicles,31.305597584837496,720.03
73.082701,19.28099,2025-01-02 01:05:09,Two-Axle Trucks,31.30712409784597,228.54
73.082711,19.281,2025-01-02 01:05:12,Multi-Axle Trucks and Machinery Vehicles,31.308650610812677,720.1
73.082721,19.28101,2025-01-02 01:05:15,Two-Axle Trucks,31.310177123735865,228.56
73.08273100000001,19.28102,2025-01-02 01:05:18,Three-Axle Trucks,31.311703636615874,541.69
73.08274100000001,19.28103,2025-01-02 01:05:21,Three-Axle Trucks,31.313230149453407,541.72
73.082751,19.28104,2025-01-02 01:05:24,Two-Axle Trucks,31.314756662246353,228.6
73.082761,19.28105,2025-01-02 01:05:27,Three-Axle Trucks,31.316283174997185,541.77
73.08277100000001,19.28106,2025-01-02 01:05:30,Minibuses and Tempos,31.317809687704845,165.98
73.08278100000001,19.28107,2025-01-02 01:05:33,Two-Axle Trucks,31.319336200369673,228.63
73.082791,19.28108,2025-01-02 01:05:36,Cars and Jeeps,31.32086271298957,106.49
73.082801,19.28109,2025-01-02 01:05:39,Cars and Jeeps,31.32238922556874,106.5
73.082811,19.2811,2025-01-02 01:05:42,Two-Axle Trucks,31.3239157381037,228.66
73.08282100000001,19.28111,2025-01-02 01:05:45,Multi-Axle Trucks and Machinery Vehicles,31.325442250595835,720.49
73.08283100000001,19.28112,2025-01-02 01:05:48,Three-Axle Trucks,31.326968763045144,541.96
73.082841,19.28113,2025-01-02 01:05:51,Multi-Axle Trucks and Machinery Vehicles,31.328495275450205,720.56
73.082851,19.28114,2025-01-02 01:05:54,Minibuses and Tempos,31.330021787812804,166.05
73.08286100000001,19.28115,2025-01-02 01:05:57,Cars and Jeeps,31.33154830013224,106.53
73.08287100000001,19.28116,2025-01-02 01:06:00,Three-Axle Trucks,31.333074812409194,542.06
73.082881,19.28117,2025-01-02 01:06:03,Two-Axle Trucks,31.334601324641923,228.74
73.082891,19.28118,2025-01-02 01:06:06,Three-Axle Trucks,31.336127836832183,542.12
73.082901,19.28119,2025-01-02 01:06:09,Two-Axle Trucks,31.337654348979964,228.76
73.08291100000001,19.2812,2025-01-02 01:06:12,Three-Axle Trucks,31.33918086108422,542.17
73.08292100000001,19.28121,2025-01-02 01:06:15,Minibuses and Tempos,31.340707373144955,166.11
73.082931,19.28122,2025-01-02 01:06:18,Three-Axle Trucks,31.342233885162152,542.22
73.082941,19.28123,2025-01-02 01:06:21,Two-Axle Trucks,31.343760397136176,228.81
73.08295100000001,19.28124,2025-01-02 01:06:24,Two-Axle Trucks,31.34528690906915,228.82
73.08296100000001,19.28125,2025-01-02 01:06:27,Two-Axle Trucks,31.346813420957183,228.83
73.082971,19.28126,2025-01-02 01:06:30,Two-Axle Trucks,31.34833993280204,228.84
73.082981,19.28127,2025-01-02 01:06:33,Three-Axle Trucks,31.349866444603723,542.35
73.082991,19.28128,2025-01-02 01:06:36,Two-Axle Trucks,31.351392956363647,228.87
73.08300100000001,19.28129,2025-01-02 01:06:39,Three-Axle Trucks,31.352919468078984,542.41
73.08301100000001,19.2813,2025-01-02 01:06:42,Cars and Jeeps,31.35444597975255,106.61
73.083021,19.28131,2025-01-02 01:06:45,Two-Axle Trucks,31.35597249138154,228.9
73.083031,19.28132,2025-01-02 01:06:48,Buses,31.357499002968773,313.57
73.08304100000001,19.28133,2025-01-02 01:06:51,Buses,31.35902551451282,313.59
73.08305100000001,19.28134,2025-01-02 01:06:54,Cars and Jeeps,31.36055202601264,106.63
73.083061,19.28135,2025-01-02 01:06:57,Minibuses and Tempos,31.362078537469635,166.22
73.083071,19.28136,2025-01-02 01:07:00,Minibuses and Tempos,31.36360504888311,166.23
73.083081,19.28137,2025-01-02 01:07:03,Cars and Jeeps,31.365131560254824,106.64
73.08309100000001,19.28138,2025-01-02 01:07:06,Multi-Axle Trucks and Machinery Vehicles,31.366658071583366,721.43
73.08310100000001,19.28139,2025-01-02 01:07:09,Cars and Jeeps,31.368184582868018,106.65
73.083111,19.2814,2025-01-02 01:07:12,Three-Axle Trucks,31.3697110941088,542.7
73.083121,19.28141,2025-01-02 01:07:15,Three-Axle Trucks,31.37123760530852,542.72
73.08313100000001,19.28142,2025-01-02 01:07:18,Three-Axle Trucks,31.37276411646437,542.75
73.08314100000001,19.28143,2025-01-02 01:07:21,Cars and Jeeps,31.374290627576688,106.67
73.083151,19.28144,2025-01-02 01:07:24,Two-Axle Trucks,31.375817138645132,229.04
73.083161,19.28145,2025-01-02 01:07:27,Three-Axle Trucks,31.377343649670397,542.83
73.08317100000001,19.28146,2025-01-02 01:07:30,Two-Axle Trucks,31.37887016065391,229.07
73.08318100000001,19.28147,2025-01-02 01:07:33,Cars and Jeeps,31.3803966715946,106.69
73.08319100000001,19.28148,2025-01-02 01:07:36,Cars and Jeeps,31.381923182491416,106.7
73.083201,19.28149,2025-01-02 01:07:39,Cars and Jeeps,31.383449693344694,106.7
73.083211,19.2815,2025-01-02 01:07:42,Minibuses and Tempos,31.38497620415551,166.34
73.08322100000001,19.28151,2025-01-02 01:07:45,Cars and Jeeps,31.386502714923164,106.71
73.08323100000001,19.28152,2025-01-02 01:07:48,Cars and Jeeps,31.38802922564763,106.72
73.083241,19.28153,2025-01-02 01:07:51,Multi-Axle Trucks and Machinery Vehicles,31.389555736328234,721.96
73.083251,19.28154,2025-01-02 01:07:54,Two-Axle Trucks,31.391082246966363,229.15
73.08326100000001,19.28155,2025-01-02 01:07:57,Three-Axle Trucks,31.392608757561327,543.09
73.08327100000001,19.28156,2025-01-02 01:08:00,Multi-Axle Trucks and Machinery Vehicles,31.39413526811382,722.07
73.083281,19.28157,2025-01-02 01:08:03,Two-Axle Trucks,31.395661778621726,229.19
73.083291,19.28158,2025-01-02 01:08:06,Minibuses and Tempos,31.397188289087875,166.41
73.083301,19.28159,2025-01-02 01:08:09,Two-Axle Trucks,31.3987147995105,229.21
73.08331100000001,19.2816,2025-01-02 01:08:12,Multi-Axle Trucks and Machinery Vehicles,31.40024130989067,722.21
73.08332100000001,19.28161,2025-01-02 01:08:15,Three-Axle Trucks,31.4017678202273,543.25
73.083331,19.28162,2025-01-02 01:08:18,Three-Axle Trucks,31.403294330519355,543.28
73.083341,19.28163,2025-01-02 01:08:21,Minibuses and Tempos,31.4048208407693,166.45
73.08335100000001,19.28164,2025-01-02 01:08:24,Two-Axle Trucks,31.406347350977136,229.27
73.08336100000001,19.28165,2025-01-02 01:08:27,Buses,31.407873861141077,314.08
73.083371,19.28166,2025-01-02 01:08:30,Three-Axle Trucks,31.40940037126045,543.38
73.083381,19.28167,2025-01-02 01:08:33,Three-Axle Trucks,31.410926881338767,543.41
73.083391,19.28168,2025-01-02 01:08:36,Minibuses and Tempos,31.412453391374264,166.49
73.08340100000001,19.28169,2025-01-02 01:08:39,Minibuses and Tempos,31.413979901365533,166.49
73.08341100000001,19.2817,2025-01-02 01:08:42,Three-Axle Trucks,31.415506411313643,543.49
73.083421,19.28171,2025-01-02 01:08:45,Two-Axle Trucks,31.417032921218212,229.34
73.083431,19.28172,2025-01-02 01:08:48,Buses,31.418559431080322,314.19
73.08344100000001,19.28173,2025-01-02 01:08:51,Minibuses and Tempos,31.420085940899614,166.53
73.08345100000001,19.28174,2025-01-02 01:08:54,Buses,31.4216124506761,314.22
73.083461,19.28175,2025-01-02 01:08:57,Two-Axle Trucks,31.423138960407993,229.39
73.083471,19.28176,2025-01-02 01:09:00,Cars and Jeeps,31.424665470097064,106.84
73.083481,19.28177,2025-01-02 01:09:03,Cars and Jeeps,31.42619197974439,106.85
73.08349100000001,19.28178,2025-01-02 01:09:06,Minibuses and Tempos,31.427718489347836,166.57
73.08350100000001,19.28179,2025-01-02 01:09:09,Cars and Jeeps,31.42924499890953,106.86
